orig_gene,proc_gene
si:ch211-255f4.9,sich211255f4.9
si:ch211-255g12.8,sich211255g12.8
si:ch211-255i20.3,sich211255i20.3
si:ch211-255i3.4,sich211255i3.4
si:ch211-255p10.3,sich211255p10.3
si:ch211-255p10.4,sich211255p10.4
si:ch211-256a21.4,sich211256a21.4
si:ch211-256e16.11,sich211256e16.11
si:ch211-256e16.3,sich211256e16.3
si:ch211-256e16.4,sich211256e16.4
si:ch211-256e16.6,sich211256e16.6
si:ch211-256e16.7,sich211256e16.7
si:ch211-256m1.8,sich211256m1.8
si:ch211-257p13.3,sich211257p13.3
si:ch211-258f1.3,sich211258f1.3
si:ch211-258f14.2,sich211258f14.2
si:ch211-259g3.4,sich211259g3.4
si:ch211-25d12.7,sich21125d12.7
si:ch211-260e23.7,sich211260e23.7
si:ch211-260e23.8,sich211260e23.8
si:ch211-260e23.9,sich211260e23.9
si:ch211-260p9.3,sich211260p9.3
si:ch211-261a10.5,sich211261a10.5
si:ch211-261d7.3,sich211261d7.3
si:ch211-261d7.6,sich211261d7.6
si:ch211-261d9.1,sich211261d9.1
si:ch211-261n11.3,sich211261n11.3
si:ch211-261n11.5,sich211261n11.5
si:ch211-261n11.7,sich211261n11.7
si:ch211-261n11.8,sich211261n11.8
si:ch211-261p9.4,sich211261p9.4
si:ch211-262h13.3,sich211262h13.3
si:ch211-262h13.5,sich211262h13.5
si:ch211-262i1.3,sich211262i1.3
si:ch211-262i1.5,sich211262i1.5
si:ch211-262i1.6,sich211262i1.6
si:ch211-263k4.2,sich211263k4.2
si:ch211-263m18.4,sich211263m18.4
si:ch211-263p13.7,sich211263p13.7
si:ch211-264e16.1,sich211264e16.1
si:ch211-264e16.2,sich211264e16.2
si:ch211-264f5.2,sich211264f5.2
si:ch211-264f5.6,sich211264f5.6
si:ch211-264f5.8,sich211264f5.8
si:ch211-265o23.1,sich211265o23.1
si:ch211-266a5.12,sich211266a5.12
si:ch211-266d19.4,sich211266d19.4
si:ch211-266g18.10,sich211266g18.10
si:ch211-266g18.6,sich211266g18.6
si:ch211-266g18.9,sich211266g18.9
si:ch211-266i6.3,sich211266i6.3
si:ch211-266k2.1,sich211266k2.1
si:ch211-266k22.6,sich211266k22.6
si:ch211-266k8.4,sich211266k8.4
si:ch211-266k8.6,sich211266k8.6
si:ch211-266o15.1,sich211266o15.1
si:ch211-267e7.3,sich211267e7.3
si:ch211-268b14.2,sich211268b14.2
si:ch211-269e2.1,sich211269e2.1
si:ch211-269k10.2,sich211269k10.2
si:ch211-269k10.4,sich211269k10.4
si:ch211-269k10.5,sich211269k10.5
si:ch211-270g19.5,sich211270g19.5
si:ch211-270n8.1,sich211270n8.1
si:ch211-270n8.4,sich211270n8.4
si:ch211-271b14.1,sich211271b14.1
si:ch211-271d10.2,sich211271d10.2
si:ch211-271e10.2,sich211271e10.2
si:ch211-271g18.1,sich211271g18.1
si:ch211-271g18.4,sich211271g18.4
si:ch211-272b8.6,sich211272b8.6
si:ch211-272h9.5,sich211272h9.5
si:ch211-272h9.6,sich211272h9.6
si:ch211-272n13.3,sich211272n13.3
si:ch211-273k1.5,sich211273k1.5
si:ch211-274f20.2,sich211274f20.2
si:ch211-274k16.2,sich211274k16.2
si:ch211-274k16.9,sich211274k16.9
si:ch211-274p24.4,sich211274p24.4
si:ch211-275j6.5,sich211275j6.5
si:ch211-276a23.5,sich211276a23.5
si:ch211-276c2.2,sich211276c2.2
si:ch211-276c2.4,sich211276c2.4
si:ch211-276i12.11,sich211276i12.11
si:ch211-276i12.4,sich211276i12.4
si:ch211-276i12.9,sich211276i12.9
si:ch211-276k2.1,sich211276k2.1
si:ch211-277c7.7,sich211277c7.7
si:ch211-277e21.1,sich211277e21.1
si:ch211-278j3.3,sich211278j3.3
si:ch211-278p9.1,sich211278p9.1
si:ch211-278p9.2,sich211278p9.2
si:ch211-278p9.3,sich211278p9.3
si:ch211-279g13.1,sich211279g13.1
si:ch211-27e6.1,sich21127e6.1
si:ch211-281g13.4,sich211281g13.4
si:ch211-281g13.5,sich211281g13.5
si:ch211-281l24.3,sich211281l24.3
si:ch211-281p14.2,sich211281p14.2
si:ch211-282b22.1,sich211282b22.1
si:ch211-282j17.11,sich211282j17.11
si:ch211-282j17.12,sich211282j17.12
si:ch211-282j17.13,sich211282j17.13
si:ch211-282j17.5,sich211282j17.5
si:ch211-282j17.7,sich211282j17.7
si:ch211-282j17.8,sich211282j17.8
si:ch211-282j22.3,sich211282j22.3
si:ch211-282k23.2,sich211282k23.2
si:ch211-283g2.1,sich211283g2.1
si:ch211-283g2.2,sich211283g2.2
si:ch211-283g2.3,sich211283g2.3
si:ch211-283h6.4,sich211283h6.4
si:ch211-283l16.1,sich211283l16.1
si:ch211-284b7.3,sich211284b7.3
si:ch211-284e13.12,sich211284e13.12
si:ch211-284e13.14,sich211284e13.14
si:ch211-284e13.4,sich211284e13.4
si:ch211-284e13.5,sich211284e13.5
si:ch211-284e13.6,sich211284e13.6
si:ch211-284e13.9,sich211284e13.9
si:ch211-284e20.8,sich211284e20.8
si:ch211-284f22.3,sich211284f22.3
si:ch211-284k5.2,sich211284k5.2
si:ch211-284o19.8,sich211284o19.8
si:ch211-285c6.1,sich211285c6.1
si:ch211-285c6.3,sich211285c6.3
si:ch211-285c6.4,sich211285c6.4
si:ch211-285c6.6,sich211285c6.6
si:ch211-285f17.1,sich211285f17.1
si:ch211-285j22.5,sich211285j22.5
si:ch211-286b4.4,sich211286b4.4
si:ch211-286b5.2,sich211286b5.2
si:ch211-286b5.4,sich211286b5.4
si:ch211-286b5.5,sich211286b5.5
si:ch211-286b5.6,sich211286b5.6
si:ch211-286b5.8,sich211286b5.8
si:ch211-286b5.9,sich211286b5.9
si:ch211-288d18.1,sich211288d18.1
si:ch211-288g17.3,sich211288g17.3
si:ch211-288g17.4,sich211288g17.4
si:ch211-28e16.5,sich21128e16.5
si:ch211-28p3.4,sich21128p3.4
si:ch211-33e4.3,sich21133e4.3
si:ch211-37e10.1,sich21137e10.1
si:ch211-37e10.2,sich21137e10.2
si:ch211-38m6.6,sich21138m6.6
si:ch211-39a7.1,sich21139a7.1
si:ch211-39i2.2,sich21139i2.2
si:ch211-39i22.1,sich21139i22.1
si:ch211-39k3.2,sich21139k3.2
si:ch211-40k21.5,sich21140k21.5
si:ch211-40k21.9,sich21140k21.9
si:ch211-42i6.2,sich21142i6.2
si:ch211-42i9.8,sich21142i9.8
si:ch211-43f4.1,sich21143f4.1
si:ch211-51a19.5,sich21151a19.5
si:ch211-51a6.2,sich21151a6.2
si:ch211-51c14.1,sich21151c14.1
si:ch211-51e12.7,sich21151e12.7
si:ch211-51f19.1,sich21151f19.1
si:ch211-51h4.2,sich21151h4.2
si:ch211-51h9.6,sich21151h9.6
si:ch211-51h9.7,sich21151h9.7
si:ch211-51i16.3,sich21151i16.3
si:ch211-56a11.2,sich21156a11.2
si:ch211-57b15.1,sich21157b15.1
si:ch211-57b15.2,sich21157b15.2
si:ch211-57f7.7,sich21157f7.7
si:ch211-57i17.1,sich21157i17.1
si:ch211-57i17.2,sich21157i17.2
si:ch211-57i17.5,sich21157i17.5
si:ch211-57m13.1,sich21157m13.1
si:ch211-57m13.7,sich21157m13.7
si:ch211-57m13.8,sich21157m13.8
si:ch211-57n23.4,sich21157n23.4
si:ch211-59d15.4,sich21159d15.4
si:ch211-59d15.9,sich21159d15.9
si:ch211-59d17.3,sich21159d17.3
si:ch211-59d8.2,sich21159d8.2
si:ch211-59d8.3,sich21159d8.3
si:ch211-59h6.1,sich21159h6.1
si:ch211-59o9.10,sich21159o9.10
si:ch211-59p23.1,sich21159p23.1
si:ch211-5k11.8,sich2115k11.8
si:ch211-62a1.3,sich21162a1.3
si:ch211-62a1.4,sich21162a1.4
si:ch211-63b16.4,sich21163b16.4
si:ch211-63i20.3,sich21163i20.3
si:ch211-63o20.7,sich21163o20.7
si:ch211-63p21.1,sich21163p21.1
si:ch211-63p21.2,sich21163p21.2
si:ch211-63p21.4,sich21163p21.4
si:ch211-63p21.8,sich21163p21.8
si:ch211-64i20.3,sich21164i20.3
si:ch211-66e2.3,sich21166e2.3
si:ch211-66e2.5,sich21166e2.5
si:ch211-66h3.4,sich21166h3.4
si:ch211-66i15.4,sich21166i15.4
si:ch211-66i15.5,sich21166i15.5
si:ch211-66i8.3,sich21166i8.3
si:ch211-66k16.2,sich21166k16.2
si:ch211-66k16.27,sich21166k16.27
si:ch211-66k16.28,sich21166k16.28
si:ch211-67e16.11,sich21167e16.11
si:ch211-67e16.3,sich21167e16.3
si:ch211-67e16.4,sich21167e16.4
si:ch211-67f13.7,sich21167f13.7
si:ch211-67f13.8,sich21167f13.8
si:ch211-67f24.7,sich21167f24.7
si:ch211-68a17.7,sich21168a17.7
si:ch211-69b22.5,sich21169b22.5
si:ch211-69b7.6,sich21169b7.6
si:ch211-69e13.6,sich21169e13.6
si:ch211-69g19.2,sich21169g19.2
si:ch211-69l10.4,sich21169l10.4
si:ch211-71m22.3,sich21171m22.3
si:ch211-71m22.5,sich21171m22.5
si:ch211-71n6.4,sich21171n6.4
si:ch211-74f19.2,sich21174f19.2
si:ch211-74m13.1,sich21174m13.1
si:ch211-74m13.3,sich21174m13.3
si:ch211-76l23.4,sich21176l23.4
si:ch211-76l23.7,sich21176l23.7
si:ch211-76m11.7,sich21176m11.7
si:ch211-77g15.32,sich21177g15.32
si:ch211-79g12.1,sich21179g12.1
si:ch211-79h18.2,sich21179h18.2
si:ch211-79k12.1,sich21179k12.1
si:ch211-79k12.2,sich21179k12.2
si:ch211-79l17.1,sich21179l17.1
si:ch211-80h18.1,sich21180h18.1
si:ch211-81a5.1,sich21181a5.1
si:ch211-81a5.5,sich21181a5.5
si:ch211-81a5.8,sich21181a5.8
si:ch211-81n22.1,sich21181n22.1
si:ch211-85n16.3,sich21185n16.3
si:ch211-85n16.4,sich21185n16.4
si:ch211-86h15.1,sich21186h15.1
si:ch211-87j1.4,sich21187j1.4
si:ch211-87m7.2,sich21187m7.2
si:ch211-89o9.4,sich21189o9.4
si:ch211-89o9.6,sich21189o9.6
si:ch211-8c17.3,sich2118c17.3
si:ch211-91p5.3,sich21191p5.3
si:ch211-92l17.1,sich21192l17.1
si:ch211-93e11.8,sich21193e11.8
si:ch211-93f2.1,sich21193f2.1
si:ch211-93g21.1,sich21193g21.1
si:ch211-93g23.2,sich21193g23.2
si:ch211-93n23.7,sich21193n23.7
si:ch211-95j8.3,sich21195j8.3
si:ch211-98n17.5,sich21198n17.5
si:ch211-9d9.1,sich2119d9.1
si:ch211-9d9.8,sich2119d9.8
si:ch73-100l22.3,sich73100l22.3
si:ch73-103b9.2,sich73103b9.2
si:ch73-103l1.2,sich73103l1.2
si:ch73-105b23.6,sich73105b23.6
si:ch73-106g13.1,sich73106g13.1
si:ch73-106k19.2,sich73106k19.2
si:ch73-106k19.5,sich73106k19.5
si:ch73-106l15.2,sich73106l15.2
si:ch73-106l15.4,sich73106l15.4
si:ch73-109d9.1,sich73109d9.1
si:ch73-109d9.2,sich73109d9.2
si:ch73-109d9.3,sich73109d9.3
si:ch73-109i22.2,sich73109i22.2
si:ch73-111e15.1,sich73111e15.1
si:ch73-111k22.2,sich73111k22.2
si:ch73-111k22.3,sich73111k22.3
si:ch73-112l6.1,sich73112l6.1
si:ch73-113g13.2,sich73113g13.2
si:ch73-116o1.2,sich73116o1.2
si:ch73-119p20.1,sich73119p20.1
si:ch73-120g24.4,sich73120g24.4
si:ch73-125k17.2,sich73125k17.2
si:ch73-127m5.1,sich73127m5.1
si:ch73-127m5.2,sich73127m5.2
si:ch73-12o23.1,sich7312o23.1
si:ch73-130a3.4,sich73130a3.4
si:ch73-132f6.5,sich73132f6.5
si:ch73-132k15.2,sich73132k15.2
si:ch73-138e16.2,sich73138e16.2
si:ch73-138e16.3,sich73138e16.3
si:ch73-138e16.4,sich73138e16.4
si:ch73-138e16.5,sich73138e16.5
si:ch73-138e16.6,sich73138e16.6
si:ch73-138e16.8,sich73138e16.8
si:ch73-138n13.1,sich73138n13.1
si:ch73-139e5.2,sich73139e5.2
si:ch73-139e5.4,sich73139e5.4
si:ch73-140j24.4,sich73140j24.4
si:ch73-141c7.1,sich73141c7.1
si:ch73-144d13.4,sich73144d13.4
si:ch73-144d13.5,sich73144d13.5
si:ch73-144d13.7,sich73144d13.7
si:ch73-144d13.8,sich73144d13.8
si:ch73-144l3.1,sich73144l3.1
si:ch73-147o17.1,sich73147o17.1
si:ch73-14h1.2,sich7314h1.2
si:ch73-14h10.2,sich7314h10.2
si:ch73-151m17.5,sich73151m17.5
si:ch73-156l6.2,sich73156l6.2
si:ch73-158p21.2,sich73158p21.2
si:ch73-158p21.3,sich73158p21.3
si:ch73-15b2.5,sich7315b2.5
si:ch73-15n15.3,sich7315n15.3
si:ch73-15n24.1,sich7315n24.1
si:ch73-160h15.3,sich73160h15.3
si:ch73-160i9.2,sich73160i9.2
si:ch73-160i9.3,sich73160i9.3
si:ch73-160p18.3,sich73160p18.3
si:ch73-160p18.4,sich73160p18.4
si:ch73-166o21.1,sich73166o21.1
si:ch73-167f10.1,sich73167f10.1
si:ch73-168d20.1,sich73168d20.1
si:ch73-170d6.2,sich73170d6.2
si:ch73-170d6.3,sich73170d6.3
si:ch73-171o20.1,sich73171o20.1
si:ch73-173h19.3,sich73173h19.3
si:ch73-173p19.1,sich73173p19.1
si:ch73-173p19.2,sich73173p19.2
si:ch73-174h16.4,sich73174h16.4
si:ch73-177h5.2,sich73177h5.2
si:ch73-177h5.3,sich73177h5.3
si:ch73-181d5.4,sich73181d5.4
si:ch73-181m17.1,sich73181m17.1
si:ch73-182a11.2,sich73182a11.2
si:ch73-182e20.4,sich73182e20.4
si:ch73-184c24.1,sich73184c24.1
si:ch73-185c24.2,sich73185c24.2
si:ch73-186j5.2,sich73186j5.2
si:ch73-189n23.1,sich73189n23.1
si:ch73-18b11.2,sich7318b11.2
si:ch73-190f9.4,sich73190f9.4
si:ch73-190m4.1,sich73190m4.1
si:ch73-191k20.3,sich73191k20.3
si:ch73-193c12.2,sich73193c12.2
si:ch73-194h10.2,sich73194h10.2
si:ch73-196i15.3,sich73196i15.3
si:ch73-196i15.5,sich73196i15.5
si:ch73-196l6.5,sich73196l6.5
si:ch73-199e17.1,sich73199e17.1
si:ch73-199g24.2,sich73199g24.2
si:ch73-1a9.3,sich731a9.3
si:ch73-1a9.4,sich731a9.4
si:ch73-1f23.1,sich731f23.1
si:ch73-204p21.2,sich73204p21.2
si:ch73-206d17.1,sich73206d17.1
si:ch73-206p6.1,sich73206p6.1
si:ch73-208g10.1,sich73208g10.1
si:ch73-208h1.1,sich73208h1.1
si:ch73-211e3.1,sich73211e3.1
si:ch73-211l13.2,sich73211l13.2
si:ch73-211l2.3,sich73211l2.3
si:ch73-212j7.3,sich73212j7.3
si:ch73-213k20.5,sich73213k20.5
si:ch73-215d9.1,sich73215d9.1
si:ch73-215f7.1,sich73215f7.1
si:ch73-216m24.3,sich73216m24.3
si:ch73-217b7.1,sich73217b7.1
si:ch73-217n20.1,sich73217n20.1
si:ch73-21g5.7,sich7321g5.7
si:ch73-21k16.1,sich7321k16.1
si:ch73-21k16.5,sich7321k16.5
si:ch73-221f6.1,sich73221f6.1
si:ch73-221f6.3,sich73221f6.3
si:ch73-221f6.4,sich73221f6.4
si:ch73-222h13.1,sich73222h13.1
si:ch73-223f5.1,sich73223f5.1
si:ch73-223p23.2,sich73223p23.2
si:ch73-226i7.1,sich73226i7.1
si:ch73-226l13.2,sich73226l13.2
si:ch73-22a13.3,sich7322a13.3
si:ch73-22o12.1,sich7322o12.1
si:ch73-22o18.1,sich7322o18.1
si:ch73-233f7.1,sich73233f7.1
si:ch73-233k15.2,sich73233k15.2
si:ch73-233m11.2,sich73233m11.2
si:ch73-234b20.5,sich73234b20.5
si:ch73-236c18.3,sich73236c18.3
si:ch73-236c18.5,sich73236c18.5
si:ch73-236c18.7,sich73236c18.7
si:ch73-236c18.8,sich73236c18.8
si:ch73-236c18.9,sich73236c18.9
si:ch73-236e11.2,sich73236e11.2
si:ch73-236j9.2,sich73236j9.2
si:ch73-237c6.1,sich73237c6.1
si:ch73-238c9.1,sich73238c9.1
si:ch73-23l24.1,sich7323l24.1
si:ch73-242m19.1,sich73242m19.1
si:ch73-244f7.3,sich73244f7.3
si:ch73-248e21.1,sich73248e21.1
si:ch73-248e21.5,sich73248e21.5
si:ch73-248e21.7,sich73248e21.7
si:ch73-249k16.4,sich73249k16.4
si:ch73-24k9.2,sich7324k9.2
si:ch73-250a16.5,sich73250a16.5
si:ch73-252i11.1,sich73252i11.1
si:ch73-252p3.1,sich73252p3.1
si:ch73-256g18.2,sich73256g18.2
si:ch73-256j6.4,sich73256j6.4
si:ch73-257c13.2,sich73257c13.2
si:ch73-25f10.6,sich7325f10.6
si:ch73-261i21.2,sich73261i21.2
si:ch73-261i21.5,sich73261i21.5
si:ch73-263o4.4,sich73263o4.4
si:ch73-264p11.1,sich73264p11.1
si:ch73-265d7.2,sich73265d7.2
si:ch73-265h17.1,sich73265h17.1
si:ch73-265h17.2,sich73265h17.2
si:ch73-265h17.4,sich73265h17.4
si:ch73-266f23.1,sich73266f23.1
si:ch73-266f23.3,sich73266f23.3
si:ch73-266m14.1,sich73266m14.1
si:ch73-267c23.10,sich73267c23.10
si:ch73-269m14.2,sich73269m14.2
si:ch73-269m23.5,sich73269m23.5
si:ch73-274k23.1,sich73274k23.1
si:ch73-278m9.1,sich73278m9.1
si:ch73-27e22.1,sich7327e22.1
si:ch73-27e22.2,sich7327e22.2
si:ch73-27e22.3,sich7327e22.3
si:ch73-27e22.6,sich7327e22.6
si:ch73-27e22.7,sich7327e22.7
si:ch73-27e22.8,sich7327e22.8
si:ch73-280o22.2,sich73280o22.2
si:ch73-281f12.4,sich73281f12.4
si:ch73-281i18.3,sich73281i18.3
si:ch73-281i18.4,sich73281i18.4
si:ch73-281i18.6,sich73281i18.6
si:ch73-281i18.7,sich73281i18.7
si:ch73-281k2.5,sich73281k2.5
si:ch73-281n10.2,sich73281n10.2
si:ch73-285p12.4,sich73285p12.4
si:ch73-286h23.4,sich73286h23.4
si:ch73-288o11.4,sich73288o11.4
si:ch73-288o11.5,sich73288o11.5
si:ch73-28h20.1,sich7328h20.1
si:ch73-290k24.5,sich73290k24.5
si:ch73-290k24.6,sich73290k24.6
si:ch73-296e2.3,sich73296e2.3
si:ch73-299h12.1,sich73299h12.1
si:ch73-299h12.2,sich73299h12.2
si:ch73-299h12.3,sich73299h12.3
si:ch73-299h12.4,sich73299h12.4
si:ch73-299h12.6,sich73299h12.6
si:ch73-299h12.8,sich73299h12.8
si:ch73-299h12.9,sich73299h12.9
si:ch73-29c22.1,sich7329c22.1
si:ch73-29l19.1,sich7329l19.1
si:ch73-301j1.1,sich73301j1.1
si:ch73-302o18.2,sich73302o18.2
si:ch73-303b9.1,sich73303b9.1
si:ch73-304f21.1,sich73304f21.1
si:ch73-305o9.3,sich73305o9.3
si:ch73-306e8.2,sich73306e8.2
si:ch73-308l14.2,sich73308l14.2
si:ch73-308m11.1,sich73308m11.1
si:ch73-309g22.1,sich73309g22.1
si:ch73-30b17.2,sich7330b17.2
si:ch73-30l9.1,sich7330l9.1
si:ch73-311h14.2,sich73311h14.2
si:ch73-314g15.3,sich73314g15.3
si:ch73-31d8.2,sich7331d8.2
si:ch73-321d9.2,sich73321d9.2
si:ch73-329n5.1,sich73329n5.1
si:ch73-329n5.2,sich73329n5.2
si:ch73-329n5.6,sich73329n5.6
si:ch73-330k17.3,sich73330k17.3
si:ch73-334d15.1,sich73334d15.1
si:ch73-334d15.2,sich73334d15.2
si:ch73-335d12.2,sich73335d12.2
si:ch73-335l21.1,sich73335l21.1
si:ch73-335l21.2,sich73335l21.2
si:ch73-335l21.4,sich73335l21.4
si:ch73-335m24.2,sich73335m24.2
si:ch73-335m24.5,sich73335m24.5
si:ch73-337l15.2,sich73337l15.2
si:ch73-338a16.3,sich73338a16.3
si:ch73-338o16.4,sich73338o16.4
si:ch73-340m8.2,sich73340m8.2
si:ch73-340n8.4,sich73340n8.4
si:ch73-341k19.1,sich73341k19.1
si:ch73-343g19.4,sich73343g19.4
si:ch73-343l4.2,sich73343l4.2
si:ch73-343l4.6,sich73343l4.6
si:ch73-344o19.1,sich73344o19.1
si:ch73-347e22.4,sich73347e22.4
si:ch73-347e22.8,sich73347e22.8
si:ch73-350k19.1,sich73350k19.1
si:ch73-352p18.4,sich73352p18.4
si:ch73-352p4.5,sich73352p4.5
si:ch73-352p4.8,sich73352p4.8
si:ch73-359m17.2,sich73359m17.2
si:ch73-359m17.5,sich73359m17.5
si:ch73-359m17.6,sich73359m17.6
si:ch73-359m17.7,sich73359m17.7
si:ch73-359m17.9,sich73359m17.9
si:ch73-361h17.1,sich73361h17.1
si:ch73-361p23.3,sich73361p23.3
si:ch73-362m14.2,sich73362m14.2
si:ch73-362m14.4,sich73362m14.4
si:ch73-364h19.2,sich73364h19.2
si:ch73-366i20.1,sich73366i20.1
si:ch73-366l1.5,sich73366l1.5
si:ch73-367f21.4,sich73367f21.4
si:ch73-367f21.5,sich73367f21.5
si:ch73-367f21.6,sich73367f21.6
si:ch73-367j5.3,sich73367j5.3
si:ch73-367p23.2,sich73367p23.2
si:ch73-368j24.1,sich73368j24.1
si:ch73-368j24.11,sich73368j24.11
si:ch73-368j24.12,sich73368j24.12
si:ch73-368j24.17,sich73368j24.17
si:ch73-36p18.1,sich7336p18.1
si:ch73-375g18.1,sich73375g18.1
si:ch73-376l24.2,sich73376l24.2
si:ch73-376l24.3,sich73376l24.3
si:ch73-378g22.1,sich73378g22.1
si:ch73-379f7.4,sich73379f7.4
si:ch73-379f7.5,sich73379f7.5
si:ch73-37h15.2,sich7337h15.2
si:ch73-380l10.2,sich73380l10.2
si:ch73-380l3.2,sich73380l3.2
si:ch73-380l3.4,sich73380l3.4
si:ch73-380n15.2,sich73380n15.2
si:ch73-382f3.1,sich73382f3.1
si:ch73-383g2.1,sich73383g2.1
si:ch73-386h18.1,sich73386h18.1
si:ch73-389b16.1,sich73389b16.1
si:ch73-389b16.2,sich73389b16.2
si:ch73-389k6.1,sich73389k6.1
si:ch73-390p7.2,sich73390p7.2
si:ch73-40a17.3,sich7340a17.3
si:ch73-40a17.4,sich7340a17.4
si:ch73-40a2.1,sich7340a2.1
si:ch73-41e3.7,sich7341e3.7
si:ch73-42k18.1,sich7342k18.1
si:ch73-42p12.2,sich7342p12.2
si:ch73-43g23.1,sich7343g23.1
si:ch73-44m9.1,sich7344m9.1
si:ch73-44m9.2,sich7344m9.2
si:ch73-44m9.3,sich7344m9.3
si:ch73-44m9.5,sich7344m9.5
si:ch73-45o6.2,sich7345o6.2
si:ch73-46j18.5,sich7346j18.5
si:ch73-46n24.1,sich7346n24.1
si:ch73-47f2.1,sich7347f2.1
si:ch73-50f9.4,sich7350f9.4
si:ch73-52f15.5,sich7352f15.5
si:ch73-54f23.4,sich7354f23.4
si:ch73-54n14.2,sich7354n14.2
si:ch73-57f22.2,sich7357f22.2
si:ch73-59c19.1,sich7359c19.1
si:ch73-59f11.3,sich7359f11.3
si:ch73-59p9.2,sich7359p9.2
si:ch73-60h1.1,sich7360h1.1
si:ch73-61d6.3,sich7361d6.3
si:ch73-62b13.1,sich7362b13.1
si:ch73-62l21.1,sich7362l21.1
si:ch73-68b22.2,sich7368b22.2
si:ch73-6k14.2,sich736k14.2
si:ch73-70k4.1,sich7370k4.1
si:ch73-71c20.5,sich7371c20.5
si:ch73-71d17.2,sich7371d17.2
si:ch73-72b7.1,sich7372b7.1
si:ch73-78o10.1,sich7378o10.1
si:ch73-7i4.1,sich737i4.1
si:ch73-7i4.2,sich737i4.2
si:ch73-7i4.3,sich737i4.3
si:ch73-81k8.2,sich7381k8.2
si:ch73-86n18.1,sich7386n18.1
si:ch73-89b15.3,sich7389b15.3
si:ch73-90k17.1,sich7390k17.1
si:ch73-91k6.2,sich7391k6.2
si:ch73-92e7.4,sich7392e7.4
si:ch73-92e7.6,sich7392e7.6
si:ch73-93k15.5,sich7393k15.5
si:ch73-95l15.5,sich7395l15.5
si:ch73-97h19.2,sich7397h19.2
si:dkey-100n19.2,sidkey100n19.2
si:dkey-100n23.3,sidkey100n23.3
si:dkey-100n23.5,sidkey100n23.5
si:dkey-101k6.5,sidkey101k6.5
si:dkey-102f14.5,sidkey102f14.5
si:dkey-102f14.7,sidkey102f14.7
si:dkey-102g19.3,sidkey102g19.3
si:dkey-102m7.3,sidkey102m7.3
si:dkey-103d23.3,sidkey103d23.3
si:dkey-103e21.5,sidkey103e21.5
si:dkey-103g5.3,sidkey103g5.3
si:dkey-103g5.4,sidkey103g5.4
si:dkey-103i16.6,sidkey103i16.6
si:dkey-104n9.1,sidkey104n9.1
si:dkey-105h12.2,sidkey105h12.2
si:dkey-105i14.1,sidkey105i14.1
si:dkey-106g10.7,sidkey106g10.7
si:dkey-106l3.7,sidkey106l3.7
si:dkey-106n21.1,sidkey106n21.1
si:dkey-108k21.10,sidkey108k21.10
si:dkey-108k21.11,sidkey108k21.11
si:dkey-108k21.14,sidkey108k21.14
si:dkey-108k21.19,sidkey108k21.19
si:dkey-108k21.21,sidkey108k21.21
si:dkey-108k21.24,sidkey108k21.24
si:dkey-108k21.7,sidkey108k21.7
si:dkey-109a10.2,sidkey109a10.2
si:dkey-109j17.5,sidkey109j17.5
si:dkey-109l4.3,sidkey109l4.3
si:dkey-10c21.1,sidkey10c21.1
si:dkey-10f21.4,sidkey10f21.4
si:dkey-10h3.2,sidkey10h3.2
si:dkey-10o6.2,sidkey10o6.2
si:dkey-10p5.10,sidkey10p5.10
si:dkey-110c1.10,sidkey110c1.10
si:dkey-110g7.8,sidkey110g7.8
si:dkey-111e8.1,sidkey111e8.1
si:dkey-111e8.4,sidkey111e8.4
si:dkey-111e8.5,sidkey111e8.5
si:dkey-111f13.5,sidkey111f13.5
si:dkey-111i23.1,sidkey111i23.1
si:dkey-111k8.2,sidkey111k8.2
si:dkey-111k8.3,sidkey111k8.3
si:dkey-111k8.5,sidkey111k8.5
si:dkey-112a7.4,sidkey112a7.4
si:dkey-112a7.5,sidkey112a7.5
si:dkey-112e17.1,sidkey112e17.1
si:dkey-112e7.2,sidkey112e7.2
si:dkey-112g5.13,sidkey112g5.13
si:dkey-112m2.1,sidkey112m2.1
si:dkey-114c15.5,sidkey114c15.5
si:dkey-117a16.1,sidkey117a16.1
si:dkey-117a8.1,sidkey117a8.1
si:dkey-117i10.1,sidkey117i10.1
si:dkey-117j14.6,sidkey117j14.6
si:dkey-117m1.4,sidkey117m1.4
si:dkey-117n7.5,sidkey117n7.5
si:dkey-118j18.2,sidkey118j18.2
si:dkey-118k5.3,sidkey118k5.3
si:dkey-119f1.1,sidkey119f1.1
si:dkey-119m7.8,sidkey119m7.8
si:dkey-11c5.11,sidkey11c5.11
si:dkey-11d20.1,sidkey11d20.1
si:dkey-11e23.9,sidkey11e23.9
si:dkey-11f4.14,sidkey11f4.14
si:dkey-11f4.16,sidkey11f4.16
si:dkey-11f4.20,sidkey11f4.20
si:dkey-11f4.7,sidkey11f4.7
si:dkey-11k2.7,sidkey11k2.7
si:dkey-11n14.1,sidkey11n14.1
si:dkey-11o1.2,sidkey11o1.2
si:dkey-11o1.3,sidkey11o1.3
si:dkey-11o1.6,sidkey11o1.6
si:dkey-11o1.7,sidkey11o1.7
si:dkey-11o15.10,sidkey11o15.10
si:dkey-11o15.5,sidkey11o15.5
si:dkey-11o15.7,sidkey11o15.7
si:dkey-11o15.8,sidkey11o15.8
si:dkey-11o18.5,sidkey11o18.5
si:dkey-120c6.5,sidkey120c6.5
si:dkey-121a11.3,sidkey121a11.3
